"tID","mID","cID","tDate","tTime"
"4574","379","913","2020-02-20","00:22:00"
"4575","402","913","2020-03-19","08:51:00"
"4576","454","913","2020-05-09","15:40:00"
"4577","4","913","2020-07-18","17:52:00"
"4578","18","913","2020-10-03","06:31:00"
"4579","522","913","2020-11-04","04:01:00"
"4580","336","914","2020-01-04","10:36:00"
"4581","264","914","2020-01-07","12:40:00"
"4582","223","914","2020-02-15","13:29:00"
"4583","391","914","2020-02-16","08:21:00"
"4584","422","914","2020-02-22","13:57:00"
"4585","515","914","2020-06-23","14:31:00"
"4586","493","914","2020-07-17","07:42:00"
"4587","506","914","2020-07-22","01:53:00"
"4588","486","914","2020-07-30","18:50:00"
"4589","336","914","2020-10-27","21:04:00"
"4590","330","914","2020-11-12","22:06:00"
"4591","312","914","2020-12-08","11:49:00"
"4592","572","914","2020-12-11","11:46:00"
"4593","228","915","2020-01-12","15:49:00"
"4594","74","915","2020-02-18","13:01:00"
"4595","81","915","2020-04-01","05:09:00"
"4596","105","915","2020-11-06","14:04:00"
"4597","227","915","2020-11-26","06:37:00"
"4598","392","915","2020-12-30","10:54:00"
"4599","354","916","2020-02-09","20:39:00"
"4600","58","916","2020-02-24","04:24:00"
"4601","283","916","2020-04-18","12:33:00"
"4602","69","916","2020-04-20","22:20:00"
"4603","6","916","2020-06-21","04:12:00"
"4604","9","916","2020-07-24","17:38:00"
"4605","414","916","2020-10-02","05:07:00"
"4606","416","917","2020-01-02","11:09:00"
"4607","284","917","2020-01-10","05:12:00"
"4608","59","917","2020-01-16","10:59:00"
"4609","36","917","2020-03-22","14:42:00"
"4610","11","917","2020-08-22","18:23:00"
"4611","63","917","2020-12-05","11:14:00"
"4612","439","917","2020-12-11","05:53:00"
"4613","148","917","2020-12-13","06:15:00"
"4614","8","918","2020-01-28","18:52:00"
"4615","520","918","2020-10-24","07:41:00"
"4616","85","918","2020-11-03","17:00:00"
"4617","548","918","2020-11-13","09:31:00"
"4618","562","919","2020-02-19","20:55:00"
"4619","333","919","2020-10-14","20:17:00"
"4620","62","919","2020-10-18","09:32:00"
"4621","70","919","2020-11-07","23:45:00"
"4622","135","919","2020-11-30","20:10:00"
"4623","393","919","2020-12-24","08:18:00"
"4624","241","920","2020-01-05","12:09:00"
"4625","245","920","2020-02-07","19:34:00"
"4626","265","920","2020-02-27","22:50:00"
"4627","394","920","2020-08-14","01:00:00"
"4628","399","920","2020-10-18","17:20:00"
"4629","493","920","2020-10-27","05:46:00"
"4630","55","921","2020-02-16","10:35:00"
"4631","344","921","2020-10-03","17:53:00"
"4632","93","921","2020-12-27","00:25:00"
"4633","281","922","2020-06-07","15:50:00"
"4634","437","922","2020-10-11","03:49:00"
"4635","152","922","2020-11-18","12:55:00"
"4636","445","922","2020-11-20","00:25:00"
"4637","16","923","2020-03-16","21:29:00"
"4638","4","923","2020-10-15","06:22:00"
"4639","317","923","2020-10-16","01:45:00"
"4640","239","923","2020-11-06","21:27:00"
"4641","497","924","2020-03-11","10:36:00"
"4642","99","924","2020-05-09","06:37:00"
"4643","282","924","2020-07-04","23:00:00"
"4644","167","924","2020-12-14","17:36:00"
"4645","357","925","2020-01-18","18:47:00"
"4646","84","925","2020-05-19","03:43:00"
"4647","183","925","2020-08-18","19:58:00"
"4648","195","925","2020-09-11","19:44:00"
"4649","49","925","2020-11-16","15:15:00"
"4650","187","925","2020-11-21","00:21:00"
"4651","290","926","2020-06-14","20:40:00"
"4652","282","926","2020-07-25","04:54:00"
"4653","266","926","2020-09-02","22:00:00"
"4654","263","926","2020-10-04","07:49:00"
"4655","315","926","2020-10-15","00:28:00"
"4656","411","926","2020-11-27","01:29:00"
"4657","170","927","2020-01-24","05:13:00"
"4658","179","927","2020-03-17","16:01:00"
"4659","261","927","2020-05-05","07:32:00"
"4660","400","927","2020-05-21","03:00:00"
"4661","23","927","2020-06-01","00:57:00"
"4662","12","927","2020-06-12","17:58:00"
"4663","479","927","2020-06-29","14:34:00"
"4664","185","927","2020-07-06","19:40:00"
"4665","132","927","2020-11-09","21:10:00"
"4666","67","927","2020-11-30","13:33:00"
"4667","63","928","2020-02-03","22:07:00"
"4668","148","928","2020-03-18","15:24:00"
"4669","533","928","2020-04-11","13:17:00"
"4670","390","928","2020-11-02","03:54:00"
"4671","226","928","2020-12-12","13:11:00"
"4672","112","929","2020-01-26","12:37:00"
"4673","305","929","2020-02-02","17:35:00"
"4674","492","929","2020-03-11","23:30:00"
"4675","174","929","2020-06-24","14:42:00"
"4676","304","930","2020-08-13","12:52:00"
"4677","85","930","2020-12-30","02:38:00"
"4678","520","931","2020-01-24","02:27:00"
"4679","47","931","2020-02-20","08:49:00"
"4680","70","931","2020-02-22","05:49:00"
"4681","194","931","2020-05-02","00:48:00"
"4682","154","931","2020-05-29","18:46:00"
"4683","153","931","2020-08-08","13:29:00"
"4684","271","931","2020-08-09","07:40:00"
"4685","128","931","2020-08-15","12:53:00"
"4686","193","931","2020-08-26","20:02:00"
"4687","10","931","2020-10-30","02:55:00"
"4688","201","931","2020-11-29","18:16:00"
"4689","393","932","2020-05-12","05:26:00"
"4690","374","932","2020-05-12","16:50:00"
"4691","386","933","2020-12-18","17:26:00"
"4692","386","934","2020-02-19","01:00:00"
"4693","136","934","2020-05-30","18:32:00"
"4694","410","934","2020-11-26","06:41:00"
"4695","400","934","2020-12-08","04:45:00"
"4696","313","935","2020-02-05","09:53:00"
"4697","502","935","2020-02-20","15:19:00"
"4698","291","935","2020-06-19","23:21:00"
"4699","29","936","2020-01-15","06:03:00"
"4700","77","936","2020-03-05","20:52:00"
"4701","337","936","2020-06-07","04:25:00"
"4702","93","936","2020-07-18","15:08:00"
"4703","473","936","2020-08-11","22:25:00"
"4704","110","936","2020-11-23","10:42:00"
"4705","600","937","2020-05-26","11:59:00"
"4706","510","937","2020-06-23","03:26:00"
"4707","191","938","2020-02-24","15:34:00"
"4708","531","938","2020-05-01","05:11:00"
"4709","571","938","2020-06-19","02:46:00"
"4710","538","939","2020-03-12","09:54:00"
"4711","26","939","2020-06-18","01:03:00"
"4712","556","939","2020-07-23","13:48:00"
"4713","356","939","2020-08-24","06:39:00"
"4714","243","939","2020-12-11","02:41:00"
"4715","301","940","2020-03-21","20:39:00"
"4716","572","941","2020-01-27","09:08:00"
"4717","165","941","2020-03-16","19:25:00"
"4718","312","941","2020-04-22","02:29:00"
"4719","409","941","2020-04-22","03:52:00"
"4720","493","941","2020-05-13","23:49:00"
"4721","312","942","2020-01-30","02:14:00"
"4722","323","942","2020-03-18","08:37:00"
"4723","303","942","2020-03-30","00:23:00"
"4724","477","942","2020-03-31","18:03:00"
"4725","13","942","2020-06-17","16:29:00"
"4726","7","942","2020-07-08","07:08:00"
"4727","157","942","2020-10-09","02:03:00"
"4728","1","943","2020-01-27","23:12:00"
"4729","2","943","2020-03-15","23:44:00"
"4730","11","943","2020-05-03","14:43:00"
"4731","69","943","2020-05-09","15:28:00"
"4732","7","943","2020-08-20","12:12:00"
"4733","283","943","2020-11-30","06:09:00"
"4734","74","944","2020-01-12","22:35:00"
"4735","8","944","2020-02-19","07:02:00"
"4736","57","944","2020-05-19","09:29:00"
"4737","192","944","2020-07-16","06:53:00"
"4738","47","944","2020-09-08","02:29:00"
"4739","25","944","2020-09-08","03:29:00"
"4740","312","944","2020-09-13","13:46:00"
"4741","446","944","2020-12-09","21:58:00"
"4742","217","945","2020-03-06","08:19:00"
"4743","15","945","2020-05-10","20:11:00"
"4744","29","945","2020-07-29","18:59:00"
"4745","291","945","2020-08-08","11:57:00"
"4746","389","945","2020-09-01","04:03:00"
"4747","502","945","2020-11-07","11:28:00"
"4748","410","945","2020-12-10","07:10:00"
"4749","538","946","2020-06-19","06:19:00"
"4750","389","947","2020-02-03","06:24:00"
"4751","463","947","2020-03-01","05:04:00"
"4752","400","947","2020-04-09","01:36:00"
"4753","332","947","2020-06-18","19:29:00"
"4754","522","947","2020-10-25","04:15:00"
"4755","43","948","2020-05-26","02:57:00"
"4756","75","948","2020-07-13","15:36:00"
"4757","53","949","2020-03-14","05:37:00"
"4758","99","949","2020-03-24","03:15:00"
"4759","42","949","2020-05-21","21:58:00"
"4760","456","949","2020-06-22","03:37:00"
"4761","304","949","2020-06-27","16:38:00"
"4762","190","949","2020-07-02","16:05:00"
"4763","23","949","2020-12-09","04:09:00"
"4764","108","950","2020-01-15","04:20:00"
"4765","333","950","2020-09-28","02:44:00"
"4766","62","950","2020-09-28","04:22:00"
"4767","339","950","2020-11-25","23:20:00"
"4768","513","951","2020-02-02","05:09:00"
"4769","133","951","2020-02-25","21:00:00"
"4770","344","951","2020-03-18","07:13:00"
"4771","102","951","2020-06-25","08:57:00"
"4772","137","951","2020-11-03","16:47:00"
"4773","198","952","2020-01-18","20:53:00"
"4774","427","952","2020-06-01","03:59:00"
"4775","343","952","2020-07-01","18:41:00"
"4776","30","952","2020-07-03","10:01:00"
"4777","68","952","2020-08-09","01:53:00"
"4778","27","952","2020-11-02","10:42:00"
"4779","131","952","2020-11-13","01:18:00"
"4780","496","952","2020-12-21","12:51:00"
"4781","186","952","2020-12-30","22:22:00"
"4782","119","953","2020-01-27","13:26:00"
"4783","12","953","2020-05-07","02:34:00"
"4784","418","953","2020-08-11","23:42:00"
"4785","33","953","2020-10-24","08:06:00"
"4786","335","953","2020-10-24","22:24:00"
"4787","340","953","2020-12-12","18:44:00"
"4788","215","954","2020-06-15","00:33:00"
"4789","327","954","2020-06-19","16:07:00"
"4790","118","954","2020-07-12","08:34:00"
"4791","14","954","2020-07-18","23:18:00"
"4792","379","954","2020-09-15","09:54:00"
"4793","28","954","2020-10-11","18:39:00"
"4794","118","954","2020-11-30","06:57:00"
"4795","288","955","2020-02-11","10:00:00"
"4796","229","955","2020-04-24","19:40:00"
"4797","368","955","2020-08-02","08:14:00"
"4798","255","955","2020-08-09","23:21:00"
"4799","98","956","2020-03-09","22:48:00"
"4800","504","956","2020-09-14","13:22:00"
"4801","449","957","2020-04-20","18:12:00"
"4802","344","957","2020-05-26","16:52:00"
"4803","92","957","2020-06-02","06:18:00"
"4804","217","957","2020-06-15","13:28:00"
"4805","324","958","2020-03-03","08:47:00"
"4806","158","958","2020-10-23","11:58:00"
"4807","250","959","2020-01-28","07:49:00"
"4808","262","959","2020-03-28","10:52:00"
"4809","166","959","2020-04-19","17:12:00"
"4810","315","959","2020-08-10","17:39:00"
"4811","131","959","2020-11-16","20:45:00"
"4812","68","960","2020-02-20","05:48:00"
"4813","342","960","2020-05-16","17:00:00"
"4814","64","960","2020-11-07","09:55:00"
"4815","42","960","2020-11-13","14:05:00"
"4816","216","961","2020-04-29","04:07:00"
"4817","306","961","2020-07-24","13:31:00"
"4818","5","962","2020-01-10","18:22:00"
"4819","564","962","2020-01-10","19:48:00"
"4820","15","962","2020-05-15","01:30:00"
"4821","191","962","2020-06-12","23:30:00"
"4822","200","962","2020-07-22","18:49:00"
"4823","270","962","2020-08-08","18:44:00"
"4824","432","962","2020-08-12","15:14:00"
"4825","83","962","2020-10-23","09:31:00"
"4826","485","963","2020-03-01","19:17:00"
"4827","487","963","2020-04-17","21:26:00"
"4828","70","963","2020-07-24","22:52:00"
"4829","181","963","2020-08-26","13:09:00"
"4830","125","963","2020-11-11","22:36:00"
"4831","189","964","2020-05-30","21:16:00"
"4832","382","964","2020-11-24","04:41:00"
"4833","505","965","2020-01-14","16:11:00"
"4834","529","965","2020-06-26","09:12:00"
"4835","42","965","2020-07-27","21:35:00"
"4836","138","965","2020-10-04","05:06:00"
"4837","410","965","2020-11-30","11:03:00"
"4838","393","965","2020-12-25","17:22:00"
"4839","268","966","2020-01-16","17:45:00"
"4840","278","966","2020-01-19","09:32:00"
"4841","378","966","2020-02-20","07:29:00"
"4842","388","966","2020-11-19","02:16:00"
"4843","371","967","2020-04-23","00:49:00"
"4844","74","967","2020-09-28","21:40:00"
"4845","37","968","2020-01-12","21:37:00"
"4846","78","968","2020-05-14","08:30:00"
"4847","156","969","2020-03-29","16:55:00"
"4848","565","969","2020-07-27","04:01:00"
"4849","439","969","2020-08-27","15:02:00"
"4850","550","969","2020-11-28","10:14:00"
"4851","430","970","2020-01-16","14:54:00"
"4852","148","970","2020-01-24","00:28:00"
"4853","534","970","2020-02-09","21:21:00"
"4854","383","970","2020-08-03","01:09:00"
"4855","19","970","2020-10-28","17:38:00"
"4856","36","970","2020-12-06","02:38:00"
"4857","22","970","2020-12-23","18:28:00"
"4858","274","971","2020-01-23","14:55:00"
"4859","14","971","2020-04-09","08:20:00"
"4860","41","971","2020-05-04","10:20:00"
"4861","446","971","2020-06-01","01:26:00"
"4862","407","971","2020-11-27","13:30:00"
"4863","307","972","2020-04-15","18:58:00"
"4864","74","972","2020-05-21","21:41:00"
"4865","78","972","2020-07-31","07:24:00"
"4866","41","972","2020-08-30","08:03:00"
"4867","65","972","2020-10-24","02:39:00"
"4868","471","972","2020-11-28","21:41:00"
"4869","353","973","2020-02-11","22:46:00"
"4870","339","973","2020-09-30","02:31:00"
"4871","40","973","2020-10-17","06:24:00"
"4872","579","973","2020-11-02","17:05:00"
"4873","139","973","2020-11-10","03:49:00"
"4874","260","973","2020-12-20","10:09:00"
"4875","88","974","2020-01-30","22:03:00"
"4876","317","974","2020-05-08","18:48:00"
"4877","566","974","2020-06-22","14:29:00"
"4878","335","974","2020-09-12","02:22:00"
"4879","305","974","2020-09-24","12:50:00"
"4880","341","975","2020-01-18","16:35:00"
"4881","188","975","2020-01-28","01:09:00"
"4882","378","975","2020-04-11","00:28:00"
"4883","88","975","2020-07-08","09:00:00"
"4884","228","975","2020-09-03","18:22:00"
"4885","40","975","2020-10-15","06:45:00"
"4886","280","975","2020-12-13","12:57:00"
"4887","355","976","2020-01-27","09:53:00"
"4888","461","976","2020-02-17","02:55:00"
"4889","458","976","2020-10-05","03:13:00"
"4890","437","977","2020-01-18","07:30:00"
"4891","178","977","2020-02-19","20:30:00"
"4892","331","977","2020-04-28","22:07:00"
"4893","247","977","2020-06-17","01:13:00"
"4894","119","977","2020-07-20","18:48:00"
"4895","80","977","2020-07-25","05:23:00"
"4896","61","977","2020-09-03","00:29:00"
"4897","50","977","2020-10-06","07:02:00"
"4898","125","978","2020-01-04","09:32:00"
"4899","534","978","2020-02-01","21:32:00"
"4900","303","978","2020-03-27","10:53:00"
"4901","174","978","2020-06-29","11:06:00"
"4902","71","979","2020-02-23","12:08:00"
"4903","118","979","2020-05-17","21:31:00"
"4904","296","979","2020-05-28","08:54:00"
"4905","143","979","2020-08-11","10:31:00"
"4906","389","979","2020-08-15","14:58:00"
"4907","270","979","2020-12-11","12:03:00"
"4908","69","979","2020-12-17","16:07:00"
"4909","339","980","2020-02-15","21:43:00"
"4910","106","980","2020-03-18","04:34:00"
"4911","191","980","2020-07-15","22:59:00"
"4912","352","981","2020-01-06","22:22:00"
"4913","394","981","2020-02-02","16:05:00"
"4914","399","981","2020-04-02","18:19:00"
"4915","493","981","2020-05-22","21:03:00"
"4916","55","981","2020-07-25","04:20:00"
"4917","344","981","2020-07-26","05:35:00"
"4918","93","981","2020-12-27","01:20:00"
"4919","281","982","2020-01-16","06:28:00"
"4920","437","982","2020-02-19","11:50:00"
"4921","445","982","2020-02-27","08:42:00"
"4922","152","982","2020-04-04","21:16:00"
"4923","16","982","2020-06-16","05:43:00"
"4924","4","982","2020-07-23","05:44:00"
"4925","239","982","2020-12-16","01:05:00"
"4926","317","982","2020-12-22","23:23:00"
"4927","497","983","2020-01-03","17:38:00"
"4928","99","983","2020-01-05","12:50:00"
"4929","282","983","2020-06-01","03:09:00"
"4930","357","983","2020-07-09","00:17:00"
"4931","167","983","2020-07-16","17:43:00"
"4932","183","983","2020-10-14","14:38:00"
"4933","84","983","2020-10-30","22:20:00"
"4934","195","983","2020-11-05","07:07:00"
"4935","49","984","2020-03-02","10:54:00"
"4936","187","984","2020-05-06","19:33:00"
"4937","290","984","2020-12-26","09:09:00"
"4938","282","985","2020-01-25","10:09:00"
"4939","315","985","2020-03-25","07:10:00"
"4940","263","985","2020-04-24","07:48:00"
"4941","286","985","2020-11-02","18:27:00"
"4942","99","985","2020-11-26","13:42:00"
"4943","18","986","2020-01-17","08:29:00"
"4944","221","986","2020-02-12","17:38:00"
"4945","243","986","2020-04-11","16:26:00"
"4946","289","986","2020-06-24","04:07:00"
"4947","585","986","2020-07-06","14:44:00"
"4948","3","986","2020-08-22","16:46:00"
"4949","326","986","2020-11-11","05:07:00"
"4950","593","987","2020-01-09","19:55:00"
"4951","418","987","2020-01-13","08:06:00"
"4952","2","987","2020-06-16","11:19:00"
"4953","315","987","2020-08-20","00:23:00"
"4954","12","987","2020-11-11","11:22:00"
"4955","506","988","2020-02-02","21:56:00"
"4956","341","988","2020-02-17","13:44:00"
"4957","388","988","2020-04-04","15:33:00"
"4958","292","988","2020-05-15","21:47:00"
"4959","536","988","2020-07-28","00:11:00"
"4960","301","988","2020-12-03","06:38:00"
"4961","581","989","2020-03-28","03:00:00"
"4962","339","989","2020-07-06","23:03:00"
"4963","160","989","2020-11-02","03:05:00"
"4964","301","989","2020-12-16","21:07:00"
"4965","28","990","2020-05-26","15:41:00"
"4966","4","990","2020-07-16","22:31:00"
"4967","27","990","2020-07-20","14:18:00"
"4968","333","990","2020-08-14","11:17:00"
"4969","530","990","2020-12-04","11:58:00"
"4970","155","990","2020-12-29","17:48:00"
"4971","273","991","2020-01-08","10:24:00"
"4972","7","991","2020-04-05","16:40:00"
"4973","142","991","2020-04-16","00:02:00"
"4974","312","991","2020-07-19","06:44:00"
"4975","321","991","2020-10-25","10:50:00"
"4976","382","992","2020-07-30","22:34:00"
"4977","100","993","2020-03-30","01:18:00"
"4978","13","993","2020-07-10","03:54:00"
"4979","96","993","2020-08-18","20:15:00"
"4980","10","993","2020-09-25","16:56:00"
"4981","471","993","2020-11-10","03:57:00"
"4982","47","994","2020-04-27","11:49:00"
"4983","25","994","2020-07-16","16:53:00"
"4984","309","994","2020-09-27","04:16:00"
"4985","435","994","2020-12-08","09:05:00"
"4986","217","995","2020-01-14","02:30:00"
"4987","122","995","2020-07-14","04:51:00"
"4988","374","995","2020-09-14","23:34:00"
"4989","200","995","2020-09-18","13:50:00"
"4990","333","996","2020-02-27","19:18:00"
"4991","258","996","2020-03-10","00:44:00"
"4992","143","996","2020-04-26","13:34:00"
